stage,resolution_m,x,y,movement_distance,guaranteed_receive_coverage,possible_receive_coverage,near_area_coverage,direction_available_coverage,clear_ready_coverage,operational_good_coverage,uniform_guaranteed_receive_coverage,uniform_clear_ready_coverage,uniform_operational_good_coverage,worst_diameter_median,worst_diameter_mean,worst_diameter_p90,worst_diameter_p95,worst_diameter_max,unbounded_fraction_of_direction_area,mean_abs_orthogonality_error_deg,orthogonal_80_100_area_coverage,target_sample_count,epsilon_sample_count
final_refine_1m,1.0,631.0,460.0,780.8719485293348,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,78.51340340714366,89.82760339922899,171.00516615188633,183.8489123109753,211.6389370634515,0.0,39.96224027112093,0.08990372105126203,1260,9
final_refine_1m,1.0,631.0,461.0,781.4614513845197,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,78.43645409724537,89.72271128486136,170.6951977380348,183.51538890562713,211.21096025337937,0.0,39.91208098143991,0.08990372105126203,1260,9
final_refine_1m,1.0,631.0,462.0,782.0517885664606,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,78.36003713256991,89.61846140415129,170.38697725179762,183.18369385868436,210.78540634982065,0.0,39.86203101355457,0.08990372105126203,1260,9
final_refine_1m,1.0,631.0,463.0,782.6429581871928,1.0,1.0,0.0,1.0,0.24605776736924279,0.24605776736924279,1.0,0.4007936507936508,0.4007936507936508,78.28414852856739,89.5148492397977,170.08049157627303,182.85381373223308,210.36225661555406,0.0,39.81209003413815,0.08990372105126203,1260,9
final_refine_1m,1.0,631.0,464.0,783.2349583617932,1.0,1.0,0.0,1.0,0.24621389539422325,0.24621389539422325,1.0,0.4015873015873016,0.4015873015873016,78.20878433943517,89.41187031649731,169.77572772394342,182.52573521848032,209.9414925044637,0.0,39.76225771126224,0.08990372105126203,1260,9
final_refine_1m,1.0,631.0,465.0,783.8277872083893,1.0,1.0,0.0,1.0,0.24637002341920375,0.24637002341920375,1.0,0.4023809523809524,0.4023809523809524,78.1339406576603,89.30952020045918,169.47267283510953,182.19944513816145,209.52309565912148,0.0,39.7125337143884,0.08990372105126203,1260,9
final_refine_1m,1.0,631.0,466.0,784.421442848167,1.0,1.0,0.0,1.0,0.2466822794691647,0.2466822794691647,1.0,0.403968253968254,0.403968253968254,78.05961361355659,89.20779449892548,169.18120234664764,181.87493043900292,209.10704790840137,0.0,39.66291771435985,0.09047619047619047,1260,9
final_refine_1m,1.0,631.0,467.0,785.0159234053791,1.0,1.0,0.0,1.0,0.2468384074941452,0.2468384074941452,1.0,0.40476190476190477,0.40476190476190477,77.98579937483244,89.10668885969906,168.899373198613,181.552178194191,208.69333126511034,0.0,39.61340938339326,0.09047619047619047,1260,9
final_refine_1m,1.0,631.0,468.0,785.6112270073538,1.0,1.0,0.0,1.0,0.24699453551912567,0.24699453551912567,1.0,0.40555555555555556,0.40555555555555556,77.91249414613426,89.00619897067806,168.6190485396788,181.23117560087942,208.28192792367977,0.0,39.56400839507056,0.09047619047619047,1260,9
final_refine_1m,1.0,631.0,469.0,786.2073517845022,1.0,1.0,0.0,1.0,0.24715066354410617,0.24715066354410617,1.0,0.40634920634920635,0.40634920634920635,77.8396941686268,88.90632055939597,168.34021776399612,180.9119099786995,207.87282025787349,0.0,39.51471442433082,0.09047619047619047,1260,9
final_refine_1m,1.0,631.0,470.0,786.8042958703263,1.0,1.0,0.0,1.0,0.24746291959406713,0.24746291959406713,1.0,0.40793650793650793,0.40793650793650793,77.76739571955513,88.80704939256887,168.062870364063,180.59436876829483,207.46599081854532,0.0,39.46552714746226,0.09047619047619047,1260,9
final_refine_1m,1.0,631.0,471.0,787.4020574014269,1.0,1.0,0.0,1.0,0.24761904761904763,0.24761904761904763,1.0,0.4087301587301587,0.4087301587301587,77.69559511182315,88.70838127564835,167.7869959295993,180.27853952990444,207.06142233142467,0.0,39.41644624209423,0.09104865990111892,1260,9
final_refine_1m,1.0,631.0,472.0,788.000634517511,1.0,1.0,0.0,1.0,0.2477751756440281,0.2477751756440281,1.0,0.4095238095238095,0.4095238095238095,77.62428869358354,88.61031205238092,167.51258414640284,179.9644099419096,206.6590976949212,0.0,39.367471387189376,0.09104865990111892,1260,9
final_refine_1m,1.0,631.0,473.0,788.6000253613995,1.0,1.0,0.0,1.0,0.2479313036690086,0.2479313036690086,1.0,0.4103174603174603,0.4103174603174603,77.55347284781766,88.51283760437313,167.2396247952713,179.65196779947283,206.25899997798675,0.0,39.31860226303573,0.09104865990111892,1260,9
final_refine_1m,1.0,631.0,474.0,789.2002280790344,1.0,1.0,0.0,1.0,0.24808743169398906,0.24808743169398906,1.0,0.4111111111111111,0.4111111111111111,77.48314399194071,88.41595385066258,166.96810775088764,179.34120101312897,205.86111241799,0.0,39.26983855123898,0.09104865990111892,1260,9
final_refine_1m,1.0,631.0,475.0,789.8012408194862,1.0,1.0,0.0,1.0,0.24839968774395005,0.24839968774395005,1.0,0.4126984126984127,0.4126984126984127,77.41329857739044,88.31965674729511,166.69802298076615,179.03209760744312,205.46541841863956,0.0,39.22117993471477,0.09104865990111892,1260,9
final_refine_1m,1.0,631.0,476.0,790.4030617349606,1.0,1.0,0.0,1.0,0.24855581576893052,0.24855581576893052,1.0,0.41349206349206347,0.41349206349206347,77.34393308924346,88.22394228690752,166.42936054417848,178.7246457196615,205.07190154791425,0.0,39.17262609768102,0.09104865990111892,1260,9
final_refine_1m,1.0,631.0,477.0,791.0056889808062,1.0,1.0,0.0,1.0,0.248711943793911,0.248711943793911,1.0,0.4142857142857143,0.4142857142857143,77.27504404582399,88.12880649831564,166.1621105911094,178.41883359839963,204.68054553605128,0.0,39.12417672565035,0.09162112932604737,1260,9
final_refine_1m,1.0,631.0,478.0,791.6091207155208,1.0,1.0,0.0,1.0,0.24886807181889148,0.24886807181889148,1.0,0.4150793650793651,0.4150793650793651,77.20662799831325,88.03424544610864,165.89626336123882,178.1337328402135,204.29133427353898,0.0,39.07583150542263,0.09162112932604737,1260,9
final_refine_1m,1.0,631.0,479.0,792.2133551007582,1.0,1.0,0.0,1.0,0.24902419984387197,0.24902419984387197,1.0,0.4158730158730159,0.4158730158730159,77.13868153038437,87.94025523024796,165.63180918290263,177.86436409987817,203.9042518091644,0.0,39.027590125077396,0.09162112932604737,1260,9
final_refine_1m,1.0,631.0,480.0,792.8183903013351,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.07120125781675,87.84683198567241,165.3687384721089,177.5963099864958,203.51928234805683,0.0,38.97945227396656,0.09162112932604737,1260,9
