stage,resolution_m,x,y,movement_distance,guaranteed_receive_coverage,possible_receive_coverage,near_area_coverage,direction_available_coverage,clear_ready_coverage,operational_good_coverage,uniform_guaranteed_receive_coverage,uniform_clear_ready_coverage,uniform_operational_good_coverage,worst_diameter_median,worst_diameter_mean,worst_diameter_p90,worst_diameter_p95,worst_diameter_max,unbounded_fraction_of_direction_area,mean_abs_orthogonality_error_deg,orthogonal_80_100_area_coverage,target_sample_count,epsilon_sample_count
final_refine_0p5m,0.5,630.0,469.5,785.703665512641,1.0,1.0,0.0,1.0,0.24839968774395005,0.24839968774395005,1.0,0.4126984126984127,0.4126984126984127,77.94647832802866,88.97753563749771,168.4480569448376,181.0173352333724,207.96995241265213,0.0,39.52440637626506,0.09104865990111892,1260,9
final_refine_0p5m,0.5,630.0,470.0,786.0025445251434,1.0,1.0,0.0,1.0,0.24855581576893052,0.24855581576893052,1.0,0.41349206349206347,0.41349206349206347,77.9102018729385,88.92782459182199,168.30925058178374,180.85842789062932,207.76639700632074,0.0,39.49982575913574,0.09104865990111892,1260,9
final_refine_0p5m,0.5,630.0,470.5,786.3016278757154,1.0,1.0,0.0,1.0,0.24855581576893052,0.24855581576893052,1.0,0.41349206349206347,0.41349206349206347,77.87405037068754,88.87826467679508,168.1708132328342,180.69994942519693,207.56340797145094,0.0,39.47527170983211,0.09104865990111892,1260,9
final_refine_0p5m,0.5,630.0,471.0,786.6009153312752,1.0,1.0,0.0,1.0,0.248711943793911,0.248711943793911,1.0,0.4142857142857143,0.4142857142857143,77.83802336192096,88.82885537039986,168.03274360294873,180.54189828991417,207.36098316048825,0.0,39.450744188257104,0.09162112932604737,1260,9
final_refine_0p5m,0.5,630.0,471.5,786.9004066589367,1.0,1.0,0.0,1.0,0.24886807181889148,0.24886807181889148,1.0,0.4150793650793651,0.4150793650793651,77.8021203894872,88.77959615300523,167.89504040307565,180.38427294497677,207.15912043663647,0.0,39.42624315439655,0.09162112932604737,1260,9
final_refine_0p5m,0.5,630.0,472.0,787.2001016260097,1.0,1.0,0.0,1.0,0.24886807181889148,0.24886807181889148,1.0,0.4150793650793651,0.4150793650793651,77.7663409984144,88.730486507352,167.75770235012004,180.22707185789352,206.95781767376977,0.0,39.401768568318865,0.09162112932604737,1260,9
final_refine_0p5m,0.5,630.0,472.5,787.5,1.0,1.0,0.0,1.0,0.24902419984387197,0.24902419984387197,1.0,0.4158730158730159,0.4158730158730159,77.73068473590793,88.68152591853993,167.62072816689079,180.07029350344305,206.75707275638842,0.0,39.37732039017489,0.09162112932604737,1260,9
final_refine_0p5m,0.5,630.0,473.0,787.8001015486099,1.0,1.0,0.0,1.0,0.24902419984387197,0.24902419984387197,1.0,0.4158730158730159,0.4158730158730159,77.69515115133075,88.63271387401421,167.4841165820853,179.91393636363165,206.55688357953923,0.0,39.352898580197596,0.09162112932604737,1260,9
final_refine_0p5m,0.5,630.0,473.5,788.100406039738,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.65973979619413,88.58404986355197,167.34786633025251,179.75799892765394,206.35724804874826,0.0,39.32850309870191,0.09162112932604737,1260,9
final_refine_0p5m,0.5,630.0,474.0,788.4009132414802,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.62445022414154,88.53553337924917,167.211976151746,179.60247969184218,206.15816407997,0.0,39.30413390608435,0.09162112932604737,1260,9
final_refine_0p5m,0.5,630.0,474.5,788.7016229221289,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.58928199094231,88.48716391550764,167.07644479270596,179.44737715963166,205.95962959950646,0.0,39.279791490432345,0.09162112932604737,1260,9
