stage,resolution_m,x,y,movement_distance,guaranteed_receive_coverage,possible_receive_coverage,near_area_coverage,direction_available_coverage,clear_ready_coverage,operational_good_coverage,uniform_guaranteed_receive_coverage,uniform_clear_ready_coverage,uniform_operational_good_coverage,worst_diameter_median,worst_diameter_mean,worst_diameter_p90,worst_diameter_p95,worst_diameter_max,unbounded_fraction_of_direction_area,mean_abs_orthogonality_error_deg,orthogonal_80_100_area_coverage,target_sample_count,epsilon_sample_count
refine_50m,50.0,-50.0,0.0,50.0,0.40491803278688526,0.9349726775956284,0.0,0.40491803278688526,0.0,0.0,0.6333333333333333,0.0,0.0,nan,nan,nan,nan,nan,1.0,89.95413337040908,0.0,1260,9
refine_50m,50.0,-50.0,50.0,70.71067811865476,0.3841530054644809,0.9047879260994015,0.0,0.3841530054644809,0.00546448087431694,0.00546448087431694,0.6166666666666667,0.06666666666666667,0.06666666666666667,1388.4974426199367,53994.94816267617,8284.231617240534,15246.963111045683,19689802.390404623,0.1577592630224209,84.9100358221489,0.0,1260,9
refine_50m,50.0,-50.0,450.0,452.76925690687085,0.3074421025240697,0.8372365339578455,0.0,0.3074421025240697,0.049050221181368724,0.049050221181368724,0.5507936507936508,0.2150793650793651,0.2150793650793651,84.87687050931316,85.07575277223151,136.85039724530367,143.8594564207013,163.2517261729318,0.0,51.44836349859049,0.0004163413999479573,1260,9
refine_50m,50.0,-50.0,500.0,502.4937810560445,0.28852459016393445,0.8114754098360656,0.0,0.28852459016393445,0.04972677595628415,0.04972677595628415,0.5333333333333333,0.21666666666666667,0.21666666666666667,76.89955993051852,76.42349693619502,119.74908816399886,125.29531862406323,134.1663366785815,0.0,47.93251383500502,0.000546448087431694,1260,9
refine_50m,50.0,-50.0,550.0,552.268050859363,0.2710382513661202,0.7903981264637002,0.0,0.2710382513661202,0.04972677595628415,0.04972677595628415,0.5166666666666667,0.21666666666666667,0.21666666666666667,70.38552950242457,70.03033102795025,106.77292918905712,111.84412963329984,118.50360416223484,0.0,44.63954149422893,0.0009107468123861566,1260,9
refine_50m,50.0,0.0,0.0,0.0,0.9669008587041374,0.9968774395003903,0.0,0.9669008587041374,0.0,0.0,0.9793650793650793,0.0,0.0,nan,nan,nan,nan,nan,1.0,90.0,0.0,1260,9
refine_50m,50.0,0.0,50.0,50.0,0.4308352849336456,0.9687743950039032,0.0,0.4308352849336456,0.01053864168618267,0.01053864168618267,0.6523809523809524,0.09523809523809523,0.09523809523809523,1296.329730891573,4406.342919497345,7576.382996309114,15242.677776584904,223282.27257497824,0.16724044210907774,84.47142142383181,0.0,1260,9
refine_50m,50.0,0.0,450.0,450.0,0.34613583138173304,0.8988290398126464,0.0,0.34613583138173304,0.05737704918032787,0.05737704918032787,0.584920634920635,0.23333333333333334,0.23333333333333334,85.66301596501113,85.49898941580352,140.34467076560975,147.16918790142626,167.94376669483074,0.0,50.36221867420816,0.002888368462138954,1260,9
refine_50m,50.0,0.0,500.0,500.0,0.3251366120218579,0.8721311475409836,0.0,0.3251366120218579,0.05737704918032787,0.05737704918032787,0.5666666666666667,0.23333333333333334,0.23333333333333334,76.74033418890099,76.66420716324208,122.74025571656117,128.46521319077794,138.10721292413746,0.0,46.817582589392906,0.003278688524590164,1260,9
refine_50m,50.0,0.0,550.0,550.0,0.30655737704918035,0.8502732240437159,0.0,0.30655737704918035,0.05737704918032787,0.05737704918032787,0.55,0.23333333333333334,0.23333333333333334,70.4177466251518,70.29928131914976,109.34372011943702,114.784933763728,121.97948033683504,0.0,43.53905042309154,0.004007285974499089,1260,9
