stage,resolution_m,x,y,movement_distance,guaranteed_receive_coverage,possible_receive_coverage,near_area_coverage,direction_available_coverage,clear_ready_coverage,operational_good_coverage,uniform_guaranteed_receive_coverage,uniform_clear_ready_coverage,uniform_operational_good_coverage,worst_diameter_median,worst_diameter_mean,worst_diameter_p90,worst_diameter_p95,worst_diameter_max,unbounded_fraction_of_direction_area,mean_abs_orthogonality_error_deg,orthogonal_80_100_area_coverage,target_sample_count,epsilon_sample_count
refine_10m,10.0,-30.0,0.0,30.0,0.40491803278688526,0.9349726775956284,0.0,0.40491803278688526,0.0,0.0,0.6333333333333333,0.0,0.0,nan,nan,nan,nan,nan,1.0,89.97095952184242,0.0,1260,9
refine_10m,10.0,-30.0,10.0,31.622776601683793,0.40491803278688526,0.9349726775956284,0.0,0.40491803278688526,0.000546448087431694,0.000546448087431694,0.6333333333333333,0.016666666666666666,0.016666666666666666,504.85631138367626,2730.9057777827343,4144.839400275199,11121.162007113204,52961.15052015502,0.9680611785874944,88.94176129308691,0.0,1260,9
refine_10m,10.0,-30.0,20.0,36.05551275463989,0.40491803278688526,0.9349726775956284,0.0,0.40491803278688526,0.002029664324746292,0.002029664324746292,0.6333333333333333,0.0373015873015873,0.0373015873015873,927.1462308630902,6620.655648266855,9593.621959705766,32295.258879925987,134504.67590397396,0.8457040035987404,87.88690925744339,0.0,1260,9
refine_10m,10.0,-30.0,30.0,42.42640687119285,0.40491803278688526,0.9349726775956284,0.0,0.40491803278688526,0.003590944574551132,0.003590944574551132,0.6333333333333333,0.05238095238095238,0.05238095238095238,1281.3364890870062,11059.126002885243,13774.12898842376,32288.784954970633,553833.9832632066,0.6357560568086884,86.83837382565893,0.0,1260,9
refine_10m,10.0,-20.0,0.0,20.0,0.4262295081967213,0.9672131147540983,0.0,0.4262295081967213,0.0,0.0,0.65,0.0,0.0,nan,nan,nan,nan,nan,1.0,89.98051425825332,0.0,1260,9
refine_10m,10.0,-20.0,10.0,22.360679774997898,0.4262295081967213,0.9672131147540983,0.0,0.4262295081967213,0.0009107468123861566,0.0009107468123861566,0.65,0.022222222222222223,0.022222222222222223,444.0763927337215,1969.2508479270061,4676.994162450095,9709.324690793681,37510.108813557636,0.9658119658119658,88.93509900294534,0.0,1260,9
refine_10m,10.0,-20.0,20.0,28.284271247461902,0.4262295081967213,0.9672131147540983,0.0,0.4262295081967213,0.002966432474629196,0.002966432474629196,0.65,0.046825396825396826,0.046825396825396826,847.962486685732,4221.4669480417115,7476.21197548745,16650.443829240652,112712.80141982308,0.8481074481074481,87.87463520360669,0.0,1260,9
refine_10m,10.0,-20.0,30.0,36.05551275463989,0.4262295081967213,0.9672131147540983,0.0,0.4262295081967213,0.004735883424408015,0.004735883424408015,0.65,0.06111111111111111,0.06111111111111111,1258.7579562862159,13507.742106346888,11330.00329093672,25641.386021264603,2329893.5266206516,0.6433455433455434,86.82213036432697,0.0,1260,9
refine_10m,10.0,-10.0,0.0,10.0,0.4262295081967213,0.9672131147540983,0.0,0.4262295081967213,0.0,0.0,0.65,0.0,0.0,nan,nan,nan,nan,nan,1.0,89.98992675522557,0.0,1260,9
refine_10m,10.0,-10.0,10.0,14.142135623730951,0.4262295081967213,0.9672131147540983,0.0,0.4262295081967213,0.001639344262295082,0.001639344262295082,0.65,0.03333333333333333,0.03333333333333333,427.1121630290021,2776.107304550029,5008.030937537028,8325.221914620326,56356.40070991154,0.961965811965812,88.89941290624644,0.0,1260,9
refine_10m,10.0,-10.0,20.0,22.360679774997898,0.4262295081967213,0.9672131147540983,0.0,0.4262295081967213,0.003278688524590164,0.003278688524590164,0.65,0.05,0.05,827.0294021087815,3940.4580874170847,8699.359070251456,20964.15526306478,68431.50857666844,0.8380952380952381,87.80553931791535,0.0,1260,9
refine_10m,10.0,-10.0,30.0,31.622776601683793,0.4262295081967213,0.9672131147540983,0.0,0.4262295081967213,0.00546448087431694,0.00546448087431694,0.65,0.06666666666666667,0.06666666666666667,1230.7652756706848,6705.211160240985,11205.350019669304,22880.902578891753,200177.68680456927,0.6315018315018315,86.72282365411338,0.0,1260,9
refine_10m,10.0,0.0,0.0,0.0,0.9669008587041374,0.9968774395003903,0.0,0.9669008587041374,0.0,0.0,0.9793650793650793,0.0,0.0,nan,nan,nan,nan,nan,1.0,90.0,0.0,1260,9
refine_10m,10.0,0.0,10.0,10.0,0.6494145199063232,0.9812646370023419,0.0,0.6494145199063232,0.001639344262295082,0.001639344262295082,0.7857142857142857,0.03333333333333333,0.03333333333333333,402.77149096053483,1513.8821076608083,3406.9083557662693,6938.2817382842795,33073.416362709744,0.9724726529630965,89.09248198420481,0.0,1260,9
refine_10m,10.0,0.0,20.0,20.0,0.5881342701014832,0.9781420765027322,0.0,0.5881342701014832,0.0037991152745251106,0.0037991152745251106,0.7476190476190476,0.05396825396825397,0.05396825396825397,800.0188967137456,3570.668158091397,6813.816711532539,13876.563476568559,116193.69376217591,0.8779311565348199,88.10174865273929,0.0,1260,9
refine_10m,10.0,0.0,30.0,30.0,0.5253447827218319,0.9750195160031225,0.0,0.5253447827218319,0.00585480093676815,0.00585480093676815,0.7087301587301588,0.06904761904761905,0.06904761904761905,1209.5553991776897,5668.962833293107,11562.959777989041,27345.994865387423,111298.36470782288,0.6891871811382436,86.99751637599047,0.0,1260,9
refine_10m,10.0,10.0,0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,1.0,89.99287245449385,0.0,1260,9
refine_10m,10.0,10.0,10.0,14.142135623730951,1.0,1.0,0.0,1.0,0.002263856362217018,0.002263856362217018,1.0,0.03968253968253968,0.03968253968253968,416.69785815885666,3599.480332894616,4813.14927085147,12688.073734854626,74063.9762860928,0.9796773354150403,89.22349596474072,0.0,1260,9
refine_10m,10.0,10.0,20.0,22.360679774997898,1.0,1.0,0.0,1.0,0.004735883424408015,0.004735883424408015,1.0,0.06111111111111111,0.06111111111111111,787.2346392798825,4111.8230630820435,7994.737326950057,22733.595794114513,107306.28296916035,0.9232370543845954,88.45833417640176,0.0,1260,9
refine_10m,10.0,10.0,30.0,31.622776601683793,1.0,1.0,0.0,1.0,0.00702576112412178,0.00702576112412178,1.0,0.0761904761904762,0.0761904761904762,1175.9158374081153,5472.500189221012,10682.40653549712,18990.191710443272,176050.15228892362,0.832552693208431,87.70418177202106,0.0,1260,9
refine_10m,10.0,20.0,0.0,20.0,1.0,1.0,2.6021337496747333e-05,0.9999739786625033,0.000156128024980484,0.00018214936247723133,1.0,0.004761904761904762,0.005555555555555556,13.393474582616928,20.94621398013008,40.250348212562805,40.250348212562805,40.250348212562805,0.999791823883005,89.9845442355797,0.0,1260,9
refine_10m,10.0,20.0,10.0,22.360679774997898,1.0,1.0,0.0,1.0,0.003044496487119438,0.003044496487119438,1.0,0.047619047619047616,0.047619047619047616,365.66569979792297,2930.574512982139,4091.506968941592,8449.646525740194,72563.43981096619,0.9777777777777777,89.18380695025095,0.0,1260,9
refine_10m,10.0,20.0,20.0,28.284271247461902,1.0,1.0,0.0,1.0,0.00546448087431694,0.00546448087431694,1.0,0.06666666666666667,0.06666666666666667,773.7067612545702,5797.81619446096,7988.19729785436,14182.351033335603,148127.9525721856,0.9193338537600833,88.40149817751957,0.0,1260,9
refine_10m,10.0,20.0,30.0,36.05551275463989,1.0,1.0,0.0,1.0,0.00819672131147541,0.00819672131147541,1.0,0.08333333333333333,0.08333333333333333,1157.0694584391783,4684.99992347955,10807.35339601537,26703.9170876234,79816.7320785189,0.8259953161592506,87.6325935051985,0.00044236273744470466,1260,9
refine_10m,10.0,20.0,620.0,620.3224967708329,0.28352849336455893,0.8400988810824876,0.0,0.28352849336455893,0.06229508196721312,0.06229508196721312,0.5285714285714286,0.22777777777777777,0.22777777777777777,62.49579252331834,62.28940249577314,93.76778766098757,98.4445259404012,104.22477911878325,0.0,38.26980790432885,0.00741608118657299,1260,9
