x,y,near_guaranteed_rx,near_near,near_direction_available,near_robust_clear_ready,near_operational_good,near_worst_diameter,far_guaranteed_rx,far_near,far_direction_available,far_robust_clear_ready,far_operational_good,far_worst_diameter,both_operational_good
0.0,600.0,True,False,True,False,False,20.991984547111308,False,False,False,False,False,nan,False
0.0,700.0,True,False,True,False,False,24.48597434024675,False,False,False,False,False,nan,False
0.0,800.0,True,False,True,False,False,27.980151446166587,False,False,False,False,False,nan,False
0.0,900.0,True,False,True,False,False,31.474453431792863,False,False,False,False,False,nan,False
0.0,1000.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,1100.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,1200.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,1300.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,1400.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,1500.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,1600.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,1700.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,1800.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,1900.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,2000.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,2100.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,2200.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,2300.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,2400.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,2500.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,2600.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,2700.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,2800.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,2900.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
0.0,3000.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
1.0,0.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
1.0,1.0,True,False,True,True,True,2.43903906661841,True,False,True,False,False,inf,False
1.0,2.0,True,False,True,True,True,1.1607804065334746,True,False,True,False,False,inf,False
1.0,3.0,True,False,True,True,True,0.8279828794229379,True,False,True,False,False,inf,False
1.0,4.0,True,False,True,True,True,0.690280121534373,True,False,True,False,False,inf,False
1.0,5.0,True,False,True,True,True,0.6246987666441054,True,False,True,False,False,inf,False
2.0,0.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
2.0,1.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
2.0,2.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
2.0,3.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
2.0,4.0,True,False,True,True,True,0.555589209617723,True,False,True,False,False,inf,False
2.0,5.0,True,False,True,True,True,0.5195179668893022,True,False,True,False,False,inf,False
2.0,6.0,True,False,True,True,True,0.5068821486187227,True,False,True,False,False,inf,False
2.0,8.0,True,False,True,True,True,0.5156401363125074,True,False,True,False,False,inf,False
3.0,0.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
3.0,1.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
3.0,2.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
3.0,3.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
3.0,4.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
3.0,5.0,True,False,True,True,True,0.4327394636143755,True,False,True,False,False,inf,False
4.0,0.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
4.0,1.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
4.0,2.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
4.0,3.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
4.0,4.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
4.0,5.0,True,False,True,True,True,0.36408208014261695,True,False,True,False,False,inf,False
4.0,6.0,True,False,True,True,True,0.3773934318230023,True,False,True,False,False,inf,False
4.0,8.0,True,False,True,True,True,0.416866985210985,True,False,True,False,False,inf,False
5.0,0.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
5.0,1.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
5.0,2.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
5.0,3.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
5.0,4.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
5.0,5.0,True,False,True,True,True,0.31284145970471905,True,False,True,False,False,inf,False
6.0,0.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
6.0,1.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
6.0,2.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
6.0,3.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
6.0,4.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
6.0,5.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
6.0,6.0,True,False,True,False,False,0.30157826836412877,True,False,True,False,False,inf,False
6.0,8.0,True,False,True,False,False,0.3552028531656347,True,False,True,False,False,inf,False
7.0,0.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
7.0,1.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
7.0,2.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
7.0,3.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
7.0,4.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
7.0,5.0,True,False,True,True,True,0.30728164836109884,True,False,True,False,False,inf,False
8.0,0.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
8.0,1.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
8.0,2.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
8.0,3.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
8.0,4.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
8.0,5.0,True,False,True,True,True,0.35715127310163647,True,False,True,False,False,inf,False
8.0,6.0,True,False,True,True,True,0.3700823034974508,True,False,True,False,False,inf,False
8.0,8.0,True,False,True,True,True,0.40884065458311364,True,False,True,False,False,inf,False
9.0,0.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
9.0,1.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
9.0,2.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
9.0,3.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
9.0,4.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
9.0,5.0,True,False,True,True,True,0.4235259928672135,True,False,True,False,False,inf,False
10.0,0.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
10.0,1.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
10.0,2.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
10.0,3.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
10.0,4.0,True,False,True,True,True,0.5410991918367979,True,False,True,False,False,inf,False
10.0,5.0,True,False,True,True,True,0.5068383824846986,True,False,True,False,False,inf,False
10.0,10.0,True,False,True,True,True,0.5353923939097828,True,False,True,False,False,inf,False
10.0,20.0,True,False,True,True,True,0.7987406109904267,True,False,True,False,False,inf,False
10.0,30.0,True,False,True,True,True,1.1161529874136042,True,False,True,False,False,inf,False
11.0,0.0,True,True,False,False,True,nan,True,False,True,False,False,inf,False
11.0,1.0,True,False,True,True,True,2.153833421117481,True,False,True,False,False,inf,False
11.0,2.0,True,False,True,True,True,1.09871956716739,True,False,True,False,False,inf,False
11.0,3.0,True,False,True,True,True,0.7967040296348665,True,False,True,False,False,inf,False
11.0,4.0,True,False,True,True,True,0.6685874755454936,True,False,True,False,False,inf,False
11.0,5.0,True,False,True,True,True,0.6070497974896583,True,False,True,False,False,inf,False
20.0,0.0,True,False,True,True,True,20.000000000000004,True,False,True,False,False,inf,False
20.0,10.0,True,False,True,True,True,1.3764514312298528,True,False,True,False,False,inf,False
20.0,20.0,True,False,True,True,True,1.2200077056073333,True,False,True,False,False,inf,False
20.0,30.0,True,False,True,True,True,1.4002098576042283,True,False,True,False,False,inf,False
20.0,620.0,True,False,True,False,False,21.65646242277195,False,False,False,False,False,nan,False
20.0,630.0,True,False,True,False,False,22.00576093168362,False,False,False,False,False,nan,False
20.0,640.0,True,False,True,False,False,22.35512101887162,False,False,False,False,False,nan,False
20.0,650.0,True,False,True,False,False,22.70448558903389,False,False,False,False,False,nan,False
20.0,660.0,True,False,True,False,False,23.053853468054065,False,False,False,False,False,nan,False
20.0,670.0,True,False,True,False,False,23.403224507973697,False,False,False,False,False,nan,False
20.0,680.0,True,False,True,False,False,23.75259856952799,False,False,False,False,False,nan,False
30.0,0.0,True,False,True,True,True,30.000000000000007,True,False,True,False,False,inf,False
30.0,10.0,True,False,True,True,True,2.9953271722818653,True,False,True,False,False,inf,False
30.0,20.0,True,False,True,True,True,2.0079148509796503,True,False,True,False,False,inf,False
30.0,30.0,True,False,True,True,True,1.923316433096678,True,False,True,False,False,inf,False
30.0,620.0,True,False,True,False,False,21.673306991041315,False,False,False,False,False,nan,False
30.0,630.0,True,False,True,False,False,22.021081181312773,False,False,False,False,False,nan,False
30.0,640.0,True,False,True,False,False,22.369451095246735,False,False,False,False,False,nan,False
30.0,650.0,True,False,True,False,False,22.717840641648618,False,False,False,False,False,nan,False
30.0,660.0,True,False,True,False,False,23.06624892856625,False,False,False,False,False,nan,False
30.0,670.0,True,False,True,False,False,23.414675117267606,False,False,False,False,False,nan,False
30.0,680.0,True,False,True,False,False,23.763118418335164,False,False,False,False,False,nan,False
40.0,620.0,True,False,True,True,True,21.70657181516611,False,False,False,False,False,nan,False
40.0,630.0,True,False,True,True,True,22.05346873733037,False,False,False,False,False,nan,False
40.0,640.0,True,False,True,True,True,22.401285397979667,False,False,False,False,False,nan,False
40.0,650.0,True,False,True,False,False,22.749138701699763,False,False,False,False,False,nan,False
40.0,660.0,True,False,True,False,False,23.0970269839201,False,False,False,False,False,nan,False
40.0,670.0,True,False,True,False,False,23.444948679384026,False,False,False,False,False,nan,False
40.0,680.0,True,False,True,False,False,23.7929023148507,False,False,False,False,False,nan,False
50.0,0.0,True,False,True,False,False,50.00000000000001,True,False,True,False,False,inf,False
50.0,50.0,True,False,True,True,True,3.339018364897062,True,False,True,False,False,inf,False
50.0,250.0,True,False,True,True,True,9.042873976381978,True,False,True,False,False,794.6432107913796,False
50.0,300.0,True,False,True,True,True,10.730585638692078,True,False,True,False,False,632.2936683828092,False
50.0,350.0,True,False,True,True,True,12.43459573216162,True,False,True,False,False,527.8929922390286,False
50.0,400.0,True,False,True,True,True,14.147948787084491,False,False,False,False,False,nan,False
50.0,450.0,True,False,True,True,True,15.87015450844075,False,False,False,False,False,nan,False
50.0,500.0,True,False,True,True,True,17.59542124536055,False,False,False,False,False,nan,False
50.0,550.0,True,False,True,True,True,19.325132895815926,False,False,False,False,False,nan,False
50.0,600.0,True,False,True,True,True,21.05722493075422,False,False,False,False,False,nan,False
50.0,620.0,True,False,True,True,True,21.75107967808586,False,False,False,False,False,nan,False
50.0,630.0,True,False,True,True,True,22.096919712627933,False,False,False,False,False,nan,False
50.0,640.0,True,False,True,True,True,22.44401052321203,False,False,False,False,False,nan,False
50.0,650.0,True,False,True,True,True,22.791160289793286,False,False,False,False,False,nan,False
50.0,660.0,True,False,True,True,True,23.13836633455158,False,False,False,False,False,nan,False
50.0,670.0,True,False,True,True,True,23.485626139413817,False,False,False,False,False,nan,False
50.0,680.0,True,False,True,True,True,23.83293733431726,False,False,False,False,False,nan,False
50.0,700.0,True,False,True,True,True,24.526556489923856,False,False,False,False,False,nan,False
50.0,750.0,True,False,True,True,True,26.264248033395692,False,False,False,False,False,nan,False
50.0,850.0,True,False,True,False,False,29.741146079528892,False,False,False,False,False,nan,False
50.0,900.0,True,False,True,False,False,31.48011939718711,False,False,False,False,False,nan,False
50.0,950.0,True,False,True,False,False,33.22068416813046,False,False,False,False,False,nan,False
60.0,620.0,True,False,True,True,True,21.80532776322862,False,False,False,False,False,nan,False
60.0,630.0,True,False,True,True,True,22.15142951929985,False,False,False,False,False,nan,False
60.0,640.0,True,False,True,True,True,22.497622024853754,False,False,False,False,False,nan,False
60.0,650.0,True,False,True,True,True,22.843901095187782,False,False,False,False,False,nan,False
60.0,660.0,True,False,True,True,True,23.190262798986165,False,False,False,False,False,nan,False
60.0,670.0,True,False,True,True,True,23.536703439427644,False,False,False,False,False,nan,False
60.0,680.0,True,False,True,True,True,23.883219536959608,False,False,False,False,False,nan,False
70.0,620.0,True,False,True,True,True,21.871996923453263,False,False,False,False,False,nan,False
70.0,630.0,True,False,True,True,True,22.216993573374733,False,False,False,False,False,nan,False
70.0,640.0,True,False,True,True,True,22.562115460529565,False,False,False,False,False,nan,False
70.0,650.0,True,False,True,True,True,22.907356810653045,False,False,False,False,False,nan,False
70.0,660.0,True,False,True,True,True,23.25271219907196,False,False,False,False,False,nan,False
70.0,670.0,True,False,True,True,True,23.59817652464336,False,False,False,False,False,nan,False
70.0,680.0,True,False,True,True,True,23.943744985987582,False,False,False,False,False,nan,False
80.0,620.0,True,False,True,True,True,21.949893460818632,False,False,False,False,False,nan,False
80.0,630.0,True,False,True,True,True,22.293607294753485,False,False,False,False,False,nan,False
80.0,640.0,True,False,True,True,True,22.637486391523467,False,False,False,False,False,nan,False
80.0,650.0,True,False,True,True,True,22.981523132419735,False,False,False,False,False,nan,False
80.0,660.0,True,False,True,True,True,23.325710359936235,False,False,False,False,False,nan,False
80.0,670.0,True,False,True,True,True,23.670041343387414,False,False,False,False,False,nan,False
80.0,680.0,True,False,True,True,True,24.01242337639529,False,False,False,False,False,nan,False
100.0,0.0,True,False,True,False,False,100.00000000000001,True,False,True,False,False,inf,False
100.0,100.0,True,False,True,True,True,6.8587184668188526,True,False,True,False,False,4261.948996522915,False
100.0,200.0,True,False,True,True,True,8.647707931621094,True,False,True,False,False,1008.3446639072241,False
100.0,250.0,True,False,True,True,True,10.04920578648752,True,False,True,False,False,745.0965133240093,False
100.0,300.0,True,False,True,True,True,11.56526236720229,True,False,True,False,False,595.0154855655456,False
100.0,350.0,True,False,True,True,True,13.147648555566436,True,False,True,False,False,498.0304040855354,False
100.0,400.0,True,False,True,True,True,14.769394710898657,True,False,True,False,False,430.3332536761091,False
100.0,450.0,True,False,True,True,True,16.417388003407346,True,False,True,False,False,380.5453754789837,False
100.0,500.0,True,False,True,True,True,18.0866361129471,True,False,True,False,False,342.5236251357639,False
100.0,550.0,True,False,True,True,True,19.769188962624092,False,False,False,False,False,nan,False
100.0,600.0,True,False,True,True,True,21.46173158292024,False,False,False,False,False,nan,False
100.0,650.0,True,False,True,True,True,23.161970396773874,False,False,False,False,False,nan,False
100.0,700.0,True,False,True,True,True,24.868268383937963,False,False,False,False,False,nan,False
100.0,750.0,True,False,True,True,True,26.58209728578428,False,False,False,False,False,nan,False
100.0,800.0,True,False,True,True,True,28.297174039144235,False,False,False,False,False,nan,False
100.0,850.0,True,False,True,True,True,30.01552443017159,False,False,False,False,False,nan,False
100.0,900.0,True,False,True,True,True,31.739178811155735,False,False,False,False,False,nan,False
100.0,950.0,True,False,True,True,True,33.465086603927915,False,False,False,False,False,nan,False
100.0,1000.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,1100.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,1200.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,1300.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,1400.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,1500.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,1600.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,1700.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,1800.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,1900.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,2000.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,2100.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,2200.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,2300.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,2400.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,2500.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,2600.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,2700.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,2800.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,2900.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
100.0,3000.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
150.0,150.0,True,False,True,True,True,10.288481514848115,True,False,True,False,False,1466.8639653539494,False
150.0,200.0,True,False,True,True,True,10.764627990962948,True,False,True,False,False,938.8104645228984,False
150.0,250.0,True,False,True,True,True,11.742057935039645,True,False,True,False,False,697.8317375824374,False
150.0,300.0,True,False,True,True,True,12.97345249990303,True,False,True,False,False,559.260842069031,False
150.0,350.0,True,False,True,True,True,14.349626222737259,True,False,True,False,False,469.2932178797854,False
150.0,400.0,True,False,True,True,True,15.821054153148529,True,False,True,False,False,406.32144441458763,False
150.0,450.0,True,False,True,True,True,17.347624024806855,True,False,True,False,False,359.93346305704495,False
150.0,500.0,True,False,True,True,True,18.920981546327432,True,False,True,False,False,324.4762663766261,False
150.0,550.0,True,False,True,True,True,20.52481559663087,True,False,True,False,False,296.6092849232256,False
150.0,600.0,True,False,True,True,True,22.151517623163496,True,False,True,False,False,274.2289990638007,False
150.0,650.0,True,False,True,True,True,23.800223544000772,True,False,True,False,False,255.94364964311333,False
150.0,700.0,True,False,True,True,True,25.458306762429572,False,False,False,False,False,nan,False
150.0,750.0,True,False,True,True,True,27.127480012878024,False,False,False,False,False,nan,False
150.0,800.0,True,False,True,True,True,28.80991860654491,False,False,False,False,False,nan,False
150.0,850.0,True,False,True,True,True,30.495501439757696,False,False,False,False,False,nan,False
150.0,900.0,True,False,True,True,True,32.191455494925336,False,False,False,False,False,nan,False
150.0,950.0,True,False,True,True,True,33.892572273973336,False,False,False,False,False,nan,False
200.0,0.0,True,False,True,False,False,200.00000000000003,True,False,True,False,False,inf,False
200.0,100.0,True,False,True,True,True,16.861200553528068,True,False,True,False,False,3214.3484142780935,False
200.0,150.0,True,False,True,True,True,14.199778607498875,True,False,True,False,False,1347.4401318561968,False
200.0,200.0,True,False,True,True,True,13.717208827835522,True,False,True,False,False,873.1289300389573,False
200.0,250.0,True,False,True,True,True,14.104706173377435,True,False,True,False,False,652.7503801468479,False
200.0,300.0,True,False,True,True,True,14.951322007249825,True,False,True,False,False,524.9789726412259,False
200.0,350.0,True,False,True,True,True,16.038717341557966,True,False,True,False,False,441.651365300769,False
200.0,400.0,True,False,True,True,True,17.295395785852033,True,False,True,False,False,383.176004755986,False
200.0,450.0,True,False,True,True,True,18.659352833773816,True,False,True,False,False,340.0361661939134,False
200.0,500.0,True,False,True,True,True,20.098410577755317,True,False,True,False,False,307.03638096833157,False
200.0,550.0,True,False,True,True,True,21.598568301640025,True,False,True,False,False,281.0940904485695,False
200.0,600.0,True,False,True,True,True,23.13308623207714,True,False,True,False,False,260.2623065337541,False
200.0,650.0,True,False,True,True,True,24.699164820968388,True,False,True,False,False,243.24975859861266,False
200.0,700.0,True,False,True,True,True,26.29616331304564,True,False,True,False,False,229.16581690777562,False
200.0,750.0,True,False,True,True,True,27.90681227717267,False,False,False,False,False,nan,False
200.0,800.0,True,False,True,True,True,29.539569960971736,False,False,False,False,False,nan,False
200.0,850.0,True,False,True,True,True,31.179609363142276,False,False,False,False,False,nan,False
200.0,900.0,True,False,True,True,True,32.83658534478826,False,False,False,False,False,nan,False
200.0,1000.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,1100.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,1200.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,1300.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,1400.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,1500.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,1600.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,1700.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,1800.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,1900.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,2000.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,2100.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,2200.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,2300.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,2400.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,2500.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,2600.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,2700.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,2800.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,2900.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
200.0,3000.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
250.0,50.0,True,False,True,False,False,41.66498153032757,True,False,True,False,False,inf,False
250.0,100.0,True,False,True,True,True,24.213515055773165,True,False,True,False,False,2815.412180944812,False
250.0,150.0,True,False,True,True,True,19.210821493350995,True,False,True,False,False,1237.031145044958,False
250.0,200.0,True,False,True,True,True,17.495431289977,True,False,True,False,False,811.0736369014805,False
250.0,250.0,True,False,True,True,True,17.13975540239823,True,False,True,False,False,609.7597666546028,False
250.0,300.0,True,False,True,True,True,17.480803606061926,True,False,True,False,False,492.1216391951454,False
250.0,350.0,True,False,True,True,True,18.22124907945473,True,False,True,False,False,415.07615865504965,False
250.0,400.0,True,False,True,True,True,19.201804620512014,True,False,True,False,False,360.8784264818312,False
250.0,450.0,True,False,True,True,True,20.35063025361386,True,False,True,False,False,320.84089822111514,False
250.0,500.0,True,False,True,True,True,21.626276774476338,True,False,True,False,False,290.1951016333691,False
250.0,550.0,True,False,True,True,True,22.97826181872516,True,False,True,False,False,266.100649468115,False
250.0,600.0,True,False,True,True,True,24.394604483535353,True,False,True,False,False,246.75813438849502,False
250.0,650.0,True,False,True,True,True,25.868678112332024,True,False,True,False,False,230.97137188579873,False
250.0,700.0,True,False,True,True,True,27.373271543370326,True,False,True,False,False,217.91378252665336,False
250.0,750.0,True,False,True,True,True,28.916941266063464,True,False,True,False,False,206.99571985573462,False
250.0,800.0,True,False,True,True,True,30.47790732130231,True,False,True,False,False,197.78521002247751,False
250.0,850.0,True,False,True,True,True,32.067441428751955,False,False,False,False,False,nan,False
250.0,900.0,True,False,True,True,True,33.67420527399323,False,False,False,False,False,nan,False
250.0,950.0,True,False,True,True,True,35.28796186920992,False,False,False,False,False,nan,False
300.0,0.0,True,False,True,False,False,300.00000000000006,True,False,True,False,False,inf,False
300.0,50.0,True,False,True,False,False,58.234722411428194,True,False,True,False,False,inf,False
300.0,100.0,True,False,True,True,True,33.167848263185896,True,False,True,False,False,2476.1715201362686,False
300.0,150.0,True,False,True,True,True,25.282176604141696,True,False,True,False,False,1134.818146759095,False
300.0,200.0,True,False,True,True,True,22.08904009981084,True,False,True,False,False,752.4357004133116,False
300.0,250.0,True,False,True,True,True,20.84655893915181,True,False,True,False,False,568.772692696695,False
300.0,300.0,True,False,True,True,True,20.573641440397665,True,False,True,False,False,460.6430421079098,False
300.0,350.0,True,False,True,True,True,20.87347618365946,True,False,True,False,False,389.5402791910842,False
300.0,400.0,True,False,True,True,True,21.532515221747687,True,False,True,False,False,339.4111047910623,False
300.0,450.0,True,False,True,True,True,22.41908219838767,True,False,True,False,False,302.3357396882653,False
300.0,500.0,True,False,True,True,True,23.487324377318235,True,False,True,False,False,273.9440918971038,False
300.0,550.0,True,False,True,True,True,24.666784228903076,True,False,True,False,False,251.6230037380531,False
300.0,600.0,True,False,True,True,True,25.94990285951315,True,False,True,False,False,233.71216128738516,False
300.0,650.0,True,False,True,True,True,27.293288335575856,True,False,True,False,False,219.10532307866725,False
300.0,700.0,True,False,True,True,True,28.703078171945098,True,False,True,False,False,207.03668020218285,False
300.0,750.0,True,False,True,True,True,30.147401761370098,True,False,True,False,False,196.95915049723914,False
300.0,800.0,True,False,True,True,True,31.638091612611728,True,False,True,False,False,188.4714824716878,False
300.0,850.0,True,False,True,True,True,33.15859202440149,True,False,True,False,False,181.2727331001986,False
300.0,900.0,True,False,True,True,True,34.69445476579037,True,False,True,False,False,175.13281750747026,False
300.0,950.0,True,False,True,True,True,36.260876572015356,False,False,False,False,False,nan,False
300.0,1000.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,1100.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,1200.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,1300.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,1400.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,1500.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,1600.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,1700.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,1800.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,1900.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,2000.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,2100.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,2200.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,2300.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,2400.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,2500.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,2600.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,2700.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,2800.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,2900.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
300.0,3000.0,False,False,False,False,False,nan,False,False,False,False,False,nan,False
350.0,50.0,True,False,True,False,False,77.45197351508374,True,False,True,False,False,inf,False
350.0,100.0,True,False,True,False,False,43.55208430738771,True,False,True,False,False,2184.7892606696614,False
350.0,150.0,True,False,True,True,True,32.40721033651288,True,False,True,False,False,1040.0780892554321,False
350.0,200.0,True,False,True,True,True,27.49643607478582,True,False,True,False,False,697.0221864014837,False
350.0,250.0,True,False,True,True,True,25.201617267078145,True,False,True,False,False,529.7071062666764,False
350.0,300.0,True,False,True,True,True,24.211692467103127,True,False,True,False,False,430.49974913354475,False
350.0,350.0,True,False,True,True,True,23.995869844743858,True,False,True,False,False,365.0177774181588,False
350.0,400.0,True,False,True,True,True,24.26623673375207,True,False,True,False,False,318.7573638967744,False
350.0,450.0,True,False,True,True,True,24.861911272268223,True,False,True,False,False,284.50947301176086,False
350.0,500.0,True,False,True,True,True,25.68594283050224,True,False,True,False,False,258.2755827555504,False
350.0,550.0,True,False,True,True,True,26.662191807695713,True,False,True,False,False,237.65567229476224,False
350.0,600.0,True,False,True,True,True,27.778394811281007,True,False,True,False,False,221.12047563952427,False
350.0,650.0,True,False,True,True,True,28.99080838722929,True,False,True,False,False,207.6488004876335,False
