x,y,distance_from_s1,angle_from_first_bearing,coverage_ratio,valid_polygon_ratio,diameter_pass_ratio,circle_coverage_pass_ratio,clear_ready_outcome_ratio,median_diameter,p90_diameter,max_valid_diameter,robust_pass_count,target_count,outcome_count,valid_polygon_count,diameter_pass_count,circle_coverage_pass_count,clear_ready_outcome_count,circle_blocked_diameter_pass_count,undefined_target_count,target_radius
1500.0,-1500.0,2121.3203435596424,-45.0,0.0,1.0,0.0,1.0,0.0,79.73599451852824,80.29677917524562,80.4353098368213,0,9,45,45,0,45,0,0,0,900.0
1500.0,-1500.0,2121.3203435596424,-45.0,0.0,1.0,0.0,1.0,0.0,75.49915490925241,75.77081815970178,75.82248666994096,0,9,45,45,0,45,0,0,0,1200.0
1500.0,-1500.0,2121.3203435596424,-45.0,0.0,1.0,0.0,0.4222222222222222,0.0,74.07529161068766,75.39020308784873,75.39456709103169,0,9,45,45,0,19,0,0,0,1500.0
1600.0,-1500.0,2193.171219946131,-43.15238973400541,0.0,1.0,0.0,1.0,0.0,101.28579795801872,102.84132837954749,103.01906996694252,0,9,45,45,0,45,0,0,0,300.0
1600.0,-1500.0,2193.171219946131,-43.15238973400541,0.0,1.0,0.0,1.0,0.0,91.99031870957067,93.06691959085548,93.29988220038504,0,9,45,45,0,45,0,0,0,600.0
1600.0,-1500.0,2193.171219946131,-43.15238973400541,0.0,1.0,0.0,1.0,0.0,84.46479346209202,85.15489645783225,85.3439183030161,0,9,45,45,0,45,0,0,0,900.0
1600.0,-1500.0,2193.171219946131,-43.15238973400541,0.0,1.0,0.0,1.0,0.0,79.21528048873621,79.59005550137312,79.68110124096138,0,9,45,45,0,45,0,0,0,1200.0
1600.0,-1500.0,2193.171219946131,-43.15238973400541,0.0,1.0,0.0,1.0,0.0,76.71047334774045,76.81082136337038,76.82023515706692,0,9,45,45,0,45,0,0,0,1500.0
1700.0,-1500.0,2267.1568097509266,-41.423665625002656,0.0,1.0,0.0,1.0,0.0,108.2307111966113,110.02144624216791,110.22764742629293,0,9,45,45,0,45,0,0,0,300.0
1700.0,-1500.0,2267.1568097509266,-41.423665625002656,0.0,1.0,0.0,1.0,0.0,98.11773490068072,99.38006804929523,99.66216136283272,0,9,45,45,0,45,0,0,0,600.0
1700.0,-1500.0,2267.1568097509266,-41.423665625002656,0.0,1.0,0.0,1.0,0.0,89.67231582008144,90.50702401008938,90.75443695980356,0,9,45,45,0,45,0,0,0,900.0
1700.0,-1500.0,2267.1568097509266,-41.423665625002656,0.0,1.0,0.0,1.0,0.0,83.40257678041439,83.8912030492521,84.03331790589895,0,9,45,45,0,45,0,0,0,1200.0
1700.0,-1500.0,2267.1568097509266,-41.423665625002656,0.0,1.0,0.0,1.0,0.0,79.82284553478087,80.01853836639907,80.05147393184008,0,9,45,45,0,45,0,0,0,1500.0
1800.0,-1500.0,2343.074902771996,-39.80557109226519,0.0,1.0,0.0,1.0,0.0,115.64326211917825,117.69440601997883,117.93115810550354,0,9,45,45,0,45,0,0,0,300.0
1800.0,-1500.0,2343.074902771996,-39.80557109226519,0.0,1.0,0.0,1.0,0.0,104.71942771197371,106.18878321843829,106.52456147411107,0,9,45,45,0,45,0,0,0,600.0
1800.0,-1500.0,2343.074902771996,-39.80557109226519,0.0,1.0,0.0,1.0,0.0,95.36187692167222,96.35826923920595,96.67184067722215,0,9,45,45,0,45,0,0,0,900.0
1800.0,-1500.0,2343.074902771996,-39.80557109226519,0.0,1.0,0.0,1.0,0.0,88.07128455216088,88.68626576387396,88.89120204000399,0,9,45,45,0,45,0,0,0,1200.0
1800.0,-1500.0,2343.074902771996,-39.80557109226519,0.0,1.0,0.0,1.0,0.0,83.3915422465238,83.69040507068762,83.76207529565758,0,9,45,45,0,45,0,0,0,1500.0
-500.0,-1400.0,1486.6068747318504,-109.6538240580533,0.0,1.0,0.0,1.0,0.0,71.64487672071118,74.03211077525575,74.28310117017051,0,9,45,45,0,45,0,0,0,300.0
-500.0,-1400.0,1486.6068747318504,-109.6538240580533,0.0,1.0,0.0,1.0,0.0,97.89384831973707,102.0009635880125,102.99463371332973,0,9,45,45,0,45,0,0,0,600.0
-500.0,-1400.0,1486.6068747318504,-109.6538240580533,0.0,1.0,0.0,1.0,0.0,133.16489555613595,139.6439417763087,142.11815533217316,0,9,45,45,0,45,0,0,0,900.0
-500.0,-1400.0,1486.6068747318504,-109.6538240580533,0.0,1.0,0.0,1.0,0.0,177.2563367514677,187.09363102111917,191.95608068267717,0,9,45,45,0,45,0,0,0,1200.0
-500.0,-1400.0,1486.6068747318504,-109.6538240580533,0.0,1.0,0.0,1.0,0.0,230.1812180044284,245.07282769926923,253.04547378712013,0,9,45,45,0,45,0,0,0,1500.0
-400.0,-1400.0,1456.0219778561036,-105.94539590092286,0.0,1.0,0.0,1.0,0.0,67.19773913157898,69.22392661147477,69.42119001930651,0,9,45,45,0,45,0,0,0,300.0
-400.0,-1400.0,1456.0219778561036,-105.94539590092286,0.0,1.0,0.0,1.0,0.0,91.3085446914721,94.87518847156865,95.7128010480651,0,9,45,45,0,45,0,0,0,600.0
-400.0,-1400.0,1456.0219778561036,-105.94539590092286,0.0,1.0,0.0,1.0,0.0,124.42413928700938,130.11746503617735,132.28020246745777,0,9,45,45,0,45,0,0,0,900.0
-400.0,-1400.0,1456.0219778561036,-105.94539590092286,0.0,1.0,0.0,1.0,0.0,166.31599963858744,175.064160674591,179.39431906869228,0,9,45,45,0,45,0,0,0,1200.0
-400.0,-1400.0,1456.0219778561036,-105.94539590092286,0.0,1.0,0.0,1.0,0.0,217.00006105577688,230.41374311259563,237.5890975819302,0,9,45,45,0,45,0,0,0,1500.0
-300.0,-1400.0,1431.7821063276353,-102.0947570770121,0.0,1.0,0.0,1.0,0.0,63.25157498094734,64.96035043781467,65.11047002074706,0,9,45,45,0,45,0,0,0,300.0
-300.0,-1400.0,1431.7821063276353,-102.0947570770121,0.0,1.0,0.0,1.0,0.0,85.23609395408239,88.32584626242331,89.0213819835197,0,9,45,45,0,45,0,0,0,600.0
-300.0,-1400.0,1431.7821063276353,-102.0947570770121,0.0,1.0,0.0,1.0,0.0,116.21012830339589,121.20127205079623,123.07486417446692,0,9,45,45,0,45,0,0,0,900.0
-300.0,-1400.0,1431.7821063276353,-102.0947570770121,0.0,1.0,0.0,1.0,0.0,155.91184008218303,163.6658465644598,167.50425697634202,0,9,45,45,0,45,0,0,0,1200.0
-300.0,-1400.0,1431.7821063276353,-102.0947570770121,0.0,1.0,0.0,1.0,0.0,204.36033005441672,216.40474612149677,222.84098381893565,0,9,45,45,0,45,0,0,0,1500.0
-200.0,-1400.0,1414.213562373095,-98.13010235415598,0.0,1.0,0.0,1.0,0.0,59.80488885414235,61.233993179337006,61.3434304102743,0,9,45,45,0,45,0,0,0,300.0
-200.0,-1400.0,1414.213562373095,-98.13010235415598,0.0,1.0,0.0,1.0,0.0,79.67522103841117,82.34571511315991,82.91289002887244,0,9,45,45,0,45,0,0,0,600.0
-200.0,-1400.0,1414.213562373095,-98.13010235415598,0.0,1.0,0.0,1.0,0.0,108.52343875387884,112.88977131530586,114.4962034376074,0,9,45,45,0,45,0,0,0,900.0
-200.0,-1400.0,1414.213562373095,-98.13010235415598,0.0,1.0,0.0,1.0,0.0,146.04576592460813,152.8954030902518,156.28090179396054,0,9,45,45,0,45,0,0,0,1200.0
-200.0,-1400.0,1414.213562373095,-98.13010235415598,0.0,1.0,0.0,1.0,0.0,192.26436918948133,203.0434106152831,208.79613175336456,0,9,45,45,0,45,0,0,0,1500.0
-100.0,-1400.0,1403.56688476182,-94.08561677997488,0.0,1.0,0.0,1.0,0.0,56.85594899225984,58.037275243386645,58.112373939850535,0,9,45,45,0,45,0,0,0,300.0
-100.0,-1400.0,1403.56688476182,-94.08561677997488,0.0,1.0,0.0,1.0,0.0,74.62401121825407,76.92702498109654,77.37927620199102,0,9,45,45,0,45,0,0,0,600.0
-100.0,-1400.0,1403.56688476182,-94.08561677997488,0.0,1.0,0.0,1.0,0.0,101.36430760496638,105.17713937564791,106.5380448705546,0,9,45,45,0,45,0,0,0,900.0
-100.0,-1400.0,1403.56688476182,-94.08561677997488,0.0,1.0,0.0,1.0,0.0,136.7197524831526,142.74969098471604,145.7194416568636,0,9,45,45,0,45,0,0,0,1200.0
-100.0,-1400.0,1403.56688476182,-94.08561677997488,0.0,1.0,0.0,1.0,0.0,180.71481629734998,190.32767282695468,195.44995383583182,0,9,45,45,0,45,0,0,0,1500.0
0.0,-1400.0,1400.0,-90.0,0.0,1.0,0.0,1.0,0.0,54.402837572136946,55.362465831198115,55.40946010623286,0,9,45,45,0,45,0,0,0,300.0
0.0,-1400.0,1400.0,-90.0,0.0,1.0,0.0,1.0,0.0,70.07975349499762,72.06129709713105,72.41176521912946,0,9,45,45,0,45,0,0,0,600.0
0.0,-1400.0,1400.0,-90.0,0.0,1.0,0.0,1.0,0.0,94.73243837468685,98.05713109118751,99.1937781138909,0,9,45,45,0,45,0,0,0,900.0
0.0,-1400.0,1400.0,-90.0,0.0,1.0,0.0,1.0,0.0,127.93574388491284,133.22562053925122,135.81514786491692,0,9,45,45,0,45,0,0,0,1200.0
0.0,-1400.0,1400.0,-90.0,0.0,1.0,0.0,1.0,0.0,169.71458433191862,178.2558143997653,182.79825919911664,0,9,45,45,0,45,0,0,0,1500.0
100.0,-1400.0,1403.56688476182,-85.91438322002513,0.0,1.0,0.0,1.0,0.0,52.44355062630653,53.201770846252,53.22679808000307,0,9,45,45,0,45,0,0,0,300.0
100.0,-1400.0,1403.56688476182,-85.91438322002513,0.0,1.0,0.0,1.0,0.0,66.038804070608,67.739199728424,68.00070934446552,0,9,45,45,0,45,0,0,0,600.0
100.0,-1400.0,1403.56688476182,-85.91438322002513,0.0,1.0,0.0,1.0,0.0,88.62676014914013,91.52284354966403,92.45611240027048,0,9,45,45,0,45,0,0,0,900.0
100.0,-1400.0,1403.56688476182,-85.91438322002513,0.0,1.0,0.0,1.0,0.0,119.69551125874733,124.32001180250263,126.56323340647675,0,9,45,45,0,45,0,0,0,1200.0
100.0,-1400.0,1403.56688476182,-85.91438322002513,0.0,1.0,0.0,1.0,0.0,159.26682189525667,166.82642479835275,170.83721658329765,0,9,45,45,0,45,0,0,0,1500.0
200.0,-1400.0,1414.213562373095,-81.86989764584403,0.0,1.0,0.0,1.0,0.0,50.976147093901076,51.547470435721706,51.55658979292081,0,9,45,45,0,45,0,0,0,300.0
200.0,-1400.0,1414.213562373095,-81.86989764584403,0.0,1.0,0.0,1.0,0.0,62.49650321907761,63.95045194096321,64.13549326410916,0,9,45,45,0,45,0,0,0,600.0
200.0,-1400.0,1414.213562373095,-81.86989764584403,0.0,1.0,0.0,1.0,0.0,83.04514366905403,85.56643683960539,86.31678537084835,0,9,45,45,0,45,0,0,0,900.0
200.0,-1400.0,1414.213562373095,-81.86989764584403,0.0,1.0,0.0,1.0,0.0,112.00045706928128,116.02940077807321,117.95865611113264,0,9,45,45,0,45,0,0,0,1200.0
200.0,-1400.0,1414.213562373095,-81.86989764584403,0.0,1.0,0.0,1.0,0.0,149.37484434796002,156.0383344077922,159.56328790235412,0,9,45,45,0,45,0,0,0,1500.0
300.0,-1400.0,1431.7821063276353,-77.9052429229879,0.0,1.0,0.0,0.4222222222222222,0.0,49.998765326534084,50.39181413706572,50.39211430104586,0,9,45,45,0,19,0,0,0,300.0
300.0,-1400.0,1431.7821063276353,-77.9052429229879,0.0,1.0,0.0,1.0,0.0,59.447186860985695,60.68381505950097,60.80453180060774,0,9,45,45,0,45,0,0,0,600.0
300.0,-1400.0,1431.7821063276353,-77.9052429229879,0.0,1.0,0.0,1.0,0.0,77.98408863529845,80.178824800125,80.76623979205964,0,9,45,45,0,45,0,0,0,900.0
300.0,-1400.0,1431.7821063276353,-77.9052429229879,0.0,1.0,0.0,1.0,0.0,104.85135541996138,108.37036219731908,109.99585526784473,0,9,45,45,0,45,0,0,0,1200.0
300.0,-1400.0,1431.7821063276353,-77.9052429229879,0.0,1.0,0.0,1.0,0.0,140.04202484620117,145.89050735901662,148.9731212580185,0,9,45,45,0,45,0,0,0,1500.0
400.0,-1400.0,1456.0219778561036,-74.05460409907715,0.0,1.0,0.0,1.0,0.0,50.94389795144511,51.015146642624444,51.016624901399,0,9,45,45,0,45,0,0,0,300.0
400.0,-1400.0,1456.0219778561036,-74.05460409907715,0.0,1.0,0.0,1.0,0.0,56.88433499320328,57.92721286268569,57.995403609379345,0,9,45,45,0,45,0,0,0,600.0
400.0,-1400.0,1456.0219778561036,-74.05460409907715,0.0,1.0,0.0,1.0,0.0,73.43841102646063,75.34936289071626,75.79329695582733,0,9,45,45,0,45,0,0,0,900.0
400.0,-1400.0,1456.0219778561036,-74.05460409907715,0.0,1.0,0.0,1.0,0.0,98.2480211575096,101.32833472844479,102.66841340114375,0,9,45,45,0,45,0,0,0,1200.0
400.0,-1400.0,1456.0219778561036,-74.05460409907715,0.0,1.0,0.0,1.0,0.0,131.27163253508147,136.38188082380304,139.0633897891469,0,9,45,45,0,45,0,0,0,1500.0
500.0,-1400.0,1486.6068747318504,-70.3461759419467,0.0,1.0,0.0,1.0,0.0,52.40856433063367,52.54714440749069,52.552296797804466,0,9,45,45,0,45,0,0,0,300.0
500.0,-1400.0,1486.6068747318504,-70.3461759419467,0.0,1.0,0.0,1.0,0.0,54.800887580989055,55.66801126473575,55.69515279596636,0,9,45,45,0,45,0,0,0,600.0
500.0,-1400.0,1486.6068747318504,-70.3461759419467,0.0,1.0,0.0,1.0,0.0,69.4009769438819,71.06557727581347,71.38487405661044,0,9,45,45,0,45,0,0,0,900.0
500.0,-1400.0,1486.6068747318504,-70.3461759419467,0.0,1.0,0.0,1.0,0.0,92.18890743755964,94.88608928862138,95.96864178753142,0,9,45,45,0,45,0,0,0,1200.0
500.0,-1400.0,1486.6068747318504,-70.3461759419467,0.0,1.0,0.0,1.0,0.0,123.06660357771838,127.51113575700995,129.83056083367316,0,9,45,45,0,45,0,0,0,1500.0
600.0,-1400.0,1523.1546211727816,-66.80140948635182,0.0,1.0,0.0,1.0,0.0,54.36408103898424,54.575537019041235,54.586677348632236,0,9,45,45,0,45,0,0,0,300.0
600.0,-1400.0,1523.1546211727816,-66.80140948635182,0.0,1.0,0.0,0.4222222222222222,0.0,53.18910016770334,53.89250326129538,53.89353189119844,0,9,45,45,0,19,0,0,0,600.0
600.0,-1400.0,1523.1546211727816,-66.80140948635182,0.0,1.0,0.0,1.0,0.0,65.86254678981943,67.3129957116689,67.52581106593311,0,9,45,45,0,45,0,0,0,900.0
600.0,-1400.0,1523.1546211727816,-66.80140948635182,0.0,1.0,0.0,1.0,0.0,86.67064340736023,89.0347947681699,89.88710074208203,0,9,45,45,0,45,0,0,0,1200.0
600.0,-1400.0,1523.1546211727816,-66.80140948635182,0.0,1.0,0.0,1.0,0.0,115.42923057664704,119.2865713912196,121.27057938999766,0,9,45,45,0,45,0,0,0,1500.0
700.0,-1400.0,1565.2475842498527,-63.43494882292201,0.0,1.0,0.0,1.0,0.0,56.81226457141874,57.104010570178346,57.12352419274322,0,9,45,45,0,45,0,0,0,300.0
700.0,-1400.0,1565.2475842498527,-63.43494882292201,0.0,1.0,0.0,1.0,0.0,54.76552855210482,54.84199679706242,54.84519079195322,0,9,45,45,0,45,0,0,0,600.0
700.0,-1400.0,1565.2475842498527,-63.43494882292201,0.0,1.0,0.0,1.0,0.0,62.811804293287565,64.07515097266437,64.1988840490444,0,9,45,45,0,45,0,0,0,900.0
700.0,-1400.0,1565.2475842498527,-63.43494882292201,0.0,1.0,0.0,1.0,0.0,81.68754154644343,83.76347218232655,84.41208460546791,0,9,45,45,0,45,0,0,0,1200.0
700.0,-1400.0,1565.2475842498527,-63.43494882292201,0.0,1.0,0.0,1.0,0.0,108.36075852456655,111.70187811098839,113.37845219274782,0,9,45,45,0,45,0,0,0,1500.0
800.0,-1400.0,1612.4515496597098,-60.25511870305778,0.0,1.0,0.0,1.0,0.0,59.75495711451579,60.136297397518405,60.166620461486886,0,9,45,45,0,45,0,0,0,300.0
800.0,-1400.0,1612.4515496597098,-60.25511870305778,0.0,1.0,0.0,1.0,0.0,56.845069269314436,56.99491006877648,57.006142497495524,0,9,45,45,0,45,0,0,0,600.0
800.0,-1400.0,1612.4515496597098,-60.25511870305778,0.0,1.0,0.0,1.0,0.0,60.23564119740291,61.33382395869525,61.385078133885116,0,9,45,45,0,45,0,0,0,900.0
800.0,-1400.0,1612.4515496597098,-60.25511870305778,0.0,1.0,0.0,1.0,0.0,77.23112710733662,79.05853308720756,79.52912589231397,0,9,45,45,0,45,0,0,0,1200.0
800.0,-1400.0,1612.4515496597098,-60.25511870305778,0.0,1.0,0.0,1.0,0.0,101.86088234868745,104.74594644650816,106.14772571824366,0,9,45,45,0,45,0,0,0,1500.0
900.0,-1400.0,1664.3316977093239,-57.264773727892404,0.0,1.0,0.0,1.0,0.0,63.19387767883937,63.676026296822926,63.71962571353865,0,9,45,45,0,45,0,0,0,300.0
900.0,-1400.0,1664.3316977093239,-57.264773727892404,0.0,1.0,0.0,1.0,0.0,59.40294047123931,59.63294788234738,59.65741361890753,0,9,45,45,0,45,0,0,0,600.0
900.0,-1400.0,1664.3316977093239,-57.264773727892404,0.0,1.0,0.0,0.4222222222222222,0.0,58.118441273241864,59.06765812951413,59.069706638656235,0,9,45,45,0,19,0,0,0,900.0
900.0,-1400.0,1664.3316977093239,-57.264773727892404,0.0,1.0,0.0,1.0,0.0,73.28976646005134,74.90341062928373,75.22059942173854,0,9,45,45,0,45,0,0,0,1200.0
900.0,-1400.0,1664.3316977093239,-57.264773727892404,0.0,1.0,0.0,1.0,0.0,95.9271541067638,98.42962283607268,99.56986512225178,0,9,45,45,0,45,0,0,0,1500.0
1000.0,-1400.0,1720.4650534085254,-54.46232220802562,0.0,1.0,0.0,1.0,0.0,67.13052226316317,67.72662087981527,67.7859772010898,0,9,45,45,0,45,0,0,0,300.0
1000.0,-1400.0,1720.4650534085254,-54.46232220802562,0.0,1.0,0.0,1.0,0.0,62.44604162540137,62.76485112791988,62.80795801292277,0,9,45,45,0,45,0,0,0,600.0
1000.0,-1400.0,1720.4650534085254,-54.46232220802562,0.0,1.0,0.0,1.0,0.0,60.19634143086647,60.280255297769514,60.28554751972476,0,9,45,45,0,45,0,0,0,900.0
1000.0,-1400.0,1720.4650534085254,-54.46232220802562,0.0,1.0,0.0,1.0,0.0,69.84849014239198,71.27837409029986,71.46552792717362,0,9,45,45,0,45,0,0,0,1200.0
1000.0,-1400.0,1720.4650534085254,-54.46232220802562,0.0,1.0,0.0,1.0,0.0,90.55432807164918,92.76267229745746,93.63356291413936,0,9,45,45,0,45,0,0,0,1500.0
1100.0,-1400.0,1780.4493814764855,-51.84277341263094,0.0,1.0,0.0,1.0,0.0,71.56611357248238,72.29124711626244,72.36884149180305,0,9,45,45,0,45,0,0,0,300.0
1100.0,-1400.0,1780.4493814764855,-51.84277341263094,0.0,1.0,0.0,1.0,0.0,65.98069657171791,66.39883251581192,66.4661205583266,0,9,45,45,0,45,0,0,0,600.0
1100.0,-1400.0,1780.4493814764855,-51.84277341263094,0.0,1.0,0.0,1.0,0.0,62.76763381938367,62.93256818482047,62.95126482138972,0,9,45,45,0,45,0,0,0,900.0
1100.0,-1400.0,1780.4493814764855,-51.84277341263094,0.0,1.0,0.0,1.0,0.0,66.88911080985606,68.16062114328844,68.23969530823263,0,9,45,45,0,45,0,0,0,1200.0
1100.0,-1400.0,1780.4493814764855,-51.84277341263094,0.0,1.0,0.0,1.0,0.0,85.7336987136641,87.6893673186901,88.32403564335645,0,9,45,45,0,45,0,0,0,1500.0
1200.0,-1400.0,1843.9088914585775,-49.398705354995535,0.0,1.0,0.0,1.0,0.0,76.50159170842305,77.37280189998015,77.47110735457298,0,9,45,45,0,45,0,0,0,300.0
1200.0,-1400.0,1843.9088914585775,-49.398705354995535,0.0,1.0,0.0,1.0,0.0,70.01233774381242,70.54225443545184,70.63932202320905,0,9,45,45,0,45,0,0,0,600.0
1200.0,-1400.0,1843.9088914585775,-49.398705354995535,0.0,1.0,0.0,1.0,0.0,65.8123679699531,66.06603480449849,66.10689444916906,0,9,45,45,0,45,0,0,0,900.0
1200.0,-1400.0,1843.9088914585775,-49.398705354995535,0.0,1.0,0.0,0.4222222222222222,0.0,64.3886236968362,65.52170459117994,65.52493854813994,0,9,45,45,0,19,0,0,0,1200.0
1200.0,-1400.0,1843.9088914585775,-49.398705354995535,0.0,1.0,0.0,1.0,0.0,81.45251635197165,83.19222631630097,83.6224001209943,0,9,45,45,0,45,0,0,0,1500.0
1300.0,-1400.0,1910.49731745428,-47.12109639666146,0.0,1.0,0.0,1.0,0.0,81.93763337736992,82.97393044765829,83.09540705936678,0,9,45,45,0,45,0,0,0,300.0
1300.0,-1400.0,1910.49731745428,-47.12109639666146,0.0,1.0,0.0,1.0,0.0,74.54535763396565,75.20147253010802,75.33391623796452,0,9,45,45,0,45,0,0,0,600.0
1300.0,-1400.0,1910.49731745428,-47.12109639666146,0.0,1.0,0.0,1.0,0.0,69.34345732545306,69.6954124674008,69.76756727406874,0,9,45,45,0,45,0,0,0,900.0
1300.0,-1400.0,1910.49731745428,-47.12109639666146,0.0,1.0,0.0,1.0,0.0,66.84526872335395,66.9382991016637,66.94617387977435,0,9,45,45,0,45,0,0,0,1200.0
1300.0,-1400.0,1910.49731745428,-47.12109639666146,0.0,1.0,0.0,1.0,0.0,77.69359058120355,79.24958189020813,79.50524930936193,0,9,45,45,0,45,0,0,0,1500.0
1400.0,-1400.0,1979.8989873223331,-45.0,0.0,1.0,0.0,1.0,0.0,87.87468734713616,89.0970603760878,89.24415358819338,0,9,45,45,0,45,0,0,0,300.0
1400.0,-1400.0,1979.8989873223331,-45.0,0.0,1.0,0.0,1.0,0.0,79.58309697703949,80.38181594492052,80.55518679677445,0,9,45,45,0,45,0,0,0,600.0
1400.0,-1400.0,1979.8989873223331,-45.0,0.0,1.0,0.0,1.0,0.0,73.37199006288718,73.8337109392988,73.946494287478,0,9,45,45,0,45,0,0,0,900.0
1400.0,-1400.0,1979.8989873223331,-45.0,0.0,1.0,0.0,1.0,0.0,69.79899340500195,69.98182954105278,70.00968963156124,0,9,45,45,0,45,0,0,0,1200.0
1400.0,-1400.0,1979.8989873223331,-45.0,0.0,1.0,0.0,1.0,0.0,74.43520204229384,75.83549006813351,75.9445598424287,0,9,45,45,0,45,0,0,0,1500.0
1500.0,-1400.0,2051.828452868319,-43.025065989118026,0.0,1.0,0.0,1.0,0.0,94.31301631345376,95.7444426248365,95.91958382994822,0,9,45,45,0,45,0,0,0,300.0
1500.0,-1400.0,2051.828452868319,-43.025065989118026,0.0,1.0,0.0,1.0,0.0,85.12792756961642,86.08766316574912,86.30743910181633,0,9,45,45,0,45,0,0,0,600.0
1500.0,-1400.0,2051.828452868319,-43.025065989118026,0.0,1.0,0.0,1.0,0.0,77.90694393850849,78.49189228943975,78.6546873854558,0,9,45,45,0,45,0,0,0,900.0
1500.0,-1400.0,2051.828452868319,-43.025065989118026,0.0,1.0,0.0,1.0,0.0,73.23338467367151,73.5143701391425,73.57529457828119,0,9,45,45,0,45,0,0,0,1200.0
1500.0,-1400.0,2051.828452868319,-43.025065989118026,0.0,1.0,0.0,0.4222222222222222,0.0,71.64848303536121,72.9158306929474,72.92033164892649,0,9,45,45,0,19,0,0,0,1500.0
1600.0,-1400.0,2126.02916254693,-41.18592516570965,0.0,1.0,0.0,1.0,0.0,101.25273845303964,102.91819244397816,103.12380104801952,0,9,45,45,0,45,0,0,0,300.0
1600.0,-1400.0,2126.02916254693,-41.18592516570965,0.0,1.0,0.0,1.0,0.0,91.18138846825994,92.32257269251019,92.59414498548685,0,9,45,45,0,45,0,0,0,600.0
1600.0,-1400.0,2126.02916254693,-41.18592516570965,0.0,1.0,0.0,1.0,0.0,82.95515665705408,83.6788252742559,83.90094599142279,0,9,45,45,0,45,0,0,0,900.0
1600.0,-1400.0,2126.02916254693,-41.18592516570965,0.0,1.0,0.0,1.0,0.0,77.16640644237366,77.5557719216821,77.66336009070446,0,9,45,45,0,45,0,0,0,1200.0
1600.0,-1400.0,2126.02916254693,-41.18592516570965,0.0,1.0,0.0,1.0,0.0,74.38638588276245,74.48974260395883,74.50075148991121,0,9,45,45,0,45,0,0,0,1500.0
1700.0,-1400.0,2202.271554554524,-39.472459848343824,0.0,1.0,0.0,1.0,0.0,108.69386477558187,110.62032647663673,110.85881279916158,0,9,45,45,0,45,0,0,0,300.0
1700.0,-1400.0,2202.271554554524,-39.472459848343824,0.0,1.0,0.0,1.0,0.0,97.74434228672317,99.08943536857548,99.4181058183411,0,9,45,45,0,45,0,0,0,600.0
1700.0,-1400.0,2202.271554554524,-39.472459848343824,0.0,1.0,0.0,1.0,0.0,88.52148105440438,89.40142572701336,89.69203348446464,0,9,45,45,0,45,0,0,0,900.0
1700.0,-1400.0,2202.271554554524,-39.472459848343824,0.0,1.0,0.0,1.0,0.0,81.61277300064988,82.12274054889986,82.29082387152151,0,9,45,45,0,45,0,0,0,1200.0
1700.0,-1400.0,2202.271554554524,-39.472459848343824,0.0,1.0,0.0,1.0,0.0,77.6384748397012,77.84120889416316,77.88014017150613,0,9,45,45,0,45,0,0,0,1500.0
1800.0,-1400.0,2280.350850198276,-37.874983651098205,0.0,1.0,0.0,1.0,0.0,116.63633053204991,118.8527941102854,119.12656264539028,0,9,45,45,0,45,0,0,0,300.0
1800.0,-1400.0,2280.350850198276,-37.874983651098205,0.0,1.0,0.0,1.0,0.0,104.81712866126767,106.39062528508899,106.78161093663452,0,9,45,45,0,45,0,0,0,600.0
1800.0,-1400.0,2280.350850198276,-37.874983651098205,0.0,1.0,0.0,1.0,0.0,94.60905064340196,95.66490981261035,96.03296439589148,0,9,45,45,0,45,0,0,0,900.0
1800.0,-1400.0,2280.350850198276,-37.874983651098205,0.0,1.0,0.0,1.0,0.0,86.58382994844295,87.22869293139124,87.47108880667679,0,9,45,45,0,45,0,0,0,1200.0
1800.0,-1400.0,2280.350850198276,-37.874983651098205,0.0,1.0,0.0,1.0,0.0,81.38975301275943,81.70060905882346,81.7856699753174,0,9,45,45,0,45,0,0,0,1500.0
-500.0,-1300.0,1392.838827718412,-111.03751102542182,0.0,1.0,0.0,1.0,0.0,69.86535190274891,72.33380439963054,72.6240946356874,0,9,45,45,0,45,0,0,0,300.0
-500.0,-1300.0,1392.838827718412,-111.03751102542182,0.0,1.0,0.0,1.0,0.0,98.00039973891965,102.33079660868611,103.48111492720318,0,9,45,45,0,45,0,0,0,600.0
-500.0,-1300.0,1392.838827718412,-111.03751102542182,0.0,1.0,0.0,1.0,0.0,135.80783473066737,142.76809054407823,145.63970303010436,0,9,45,45,0,45,0,0,0,900.0
-500.0,-1300.0,1392.838827718412,-111.03751102542182,0.0,1.0,0.0,1.0,0.0,183.12490694076303,194.0053338480074,199.5281959798845,0,9,45,45,0,45,0,0,0,1200.0
-500.0,-1300.0,1392.838827718412,-111.03751102542182,0.0,1.0,0.0,1.0,0.0,239.99225414724987,256.7461158789516,265.80530237779186,0,9,45,45,0,45,0,0,0,1500.0
-400.0,-1300.0,1360.1470508735442,-107.10272896905236,0.0,1.0,0.0,1.0,0.0,65.07883424762278,67.15773865074543,67.38569683149801,0,9,45,45,0,45,0,0,0,300.0
-400.0,-1300.0,1360.1470508735442,-107.10272896905236,0.0,1.0,0.0,1.0,0.0,90.90741306561745,94.63934518047107,95.60795638728251,0,9,45,45,0,45,0,0,0,600.0
-400.0,-1300.0,1360.1470508735442,-107.10272896905236,0.0,1.0,0.0,1.0,0.0,126.38053385200043,132.45716080617876,134.96482224365616,0,9,45,45,0,45,0,0,0,900.0
