x,y,distance_from_s1,angle_from_first_bearing,coverage_ratio,valid_polygon_ratio,diameter_pass_ratio,circle_coverage_pass_ratio,clear_ready_outcome_ratio,median_diameter,p90_diameter,max_valid_diameter,robust_pass_count,target_count,outcome_count,valid_polygon_count,diameter_pass_count,circle_coverage_pass_count,clear_ready_outcome_count,circle_blocked_diameter_pass_count,undefined_target_count
300.0,-1700.0,1726.2676501632068,-79.99202019855866,0.0,1.0,0.0,0.9607407407407408,0.0,76.52978338277575,123.23000728739991,143.71758305045273,0,270,1350,1350,0,1297,0,0,0
400.0,-1700.0,1746.424919657298,-76.7594800848128,0.0,1.0,0.0,0.9607407407407408,0.0,73.4118569145854,116.79982926274987,135.70259408761683,0,270,1350,1350,0,1297,0,0,0
500.0,-1700.0,1772.004514666935,-73.61045966596522,0.0,1.0,0.0,0.9607407407407408,0.0,70.69480340278776,110.78666918305805,128.2142072941796,0,270,1350,1350,0,1297,0,0,0
600.0,-1700.0,1802.7756377319947,-70.5599651718238,0.0,1.0,0.0,0.9607407407407408,0.0,68.37335357312651,105.24638393741725,121.24744867661083,0,270,1350,1350,0,1297,0,0,0
700.0,-1700.0,1838.4776310850236,-67.61986494804043,0.0,1.0,0.0,0.9607407407407408,0.0,68.14966889402893,100.10147980760225,114.79641078509559,0,270,1350,1350,0,1297,0,0,0
800.0,-1700.0,1878.8294228055936,-64.79887635452492,0.0,1.0,0.0,0.9607407407407408,0.0,69.74421457416679,95.3763174313823,108.85400820716004,0,270,1350,1350,0,1297,0,0,0
900.0,-1700.0,1923.5384061671346,-62.10272896905237,0.0,1.0,0.0,0.9607407407407408,0.0,71.42586355291604,91.11695512421889,103.41172831614469,0,270,1350,1350,0,1297,0,0,0
1000.0,-1700.0,1972.308292331602,-59.53445508054013,0.0,1.0,0.0,0.9607407407407408,0.0,73.32077772055626,87.23329854740743,98.45939874624644,0,270,1350,1350,0,1297,0,0,0
1100.0,-1700.0,2024.8456731316587,-57.094757077012105,0.0,1.0,0.0,0.9607407407407408,0.0,75.29137127115143,83.75448765367912,93.98500001857539,0,270,1350,1350,0,1297,0,0,0
1200.0,-1700.0,2080.865204668481,-54.78240703180729,0.0,1.0,0.0,0.9607407407407408,0.0,77.37433293962872,85.79485319576031,89.97455690874072,0,270,1350,1350,0,1297,0,0,0
1300.0,-1700.0,2140.09345590327,-52.59464336859145,0.0,1.0,0.0,0.9607407407407408,0.0,79.57663251754826,89.02259638685044,92.72229052262458,0,270,1350,1350,0,1297,0,0,0
1400.0,-1700.0,2202.271554554524,-50.527540151656176,0.0,1.0,0.0,0.9607407407407408,0.0,81.88864643767292,94.14389304701173,98.16439731802537,0,270,1350,1350,0,1297,0,0,0
1500.0,-1700.0,2267.1568097509266,-48.57633437499735,0.0,1.0,0.0,0.9607407407407408,0.0,85.7031603326216,99.64190092630331,103.2897529367282,0,270,1350,1350,0,1297,0,0,0
1600.0,-1700.0,2334.5235059857505,-46.73570458892839,0.0,1.0,0.0,1.0,0.0,90.18452490377575,105.4594040673523,109.55305384301754,0,270,1350,1350,0,1350,0,0,0
1700.0,-1700.0,2404.1630560342614,-45.0,0.0,1.0,0.0,1.0,0.0,95.07342359537309,111.28159789064752,116.23745459451713,0,270,1350,1350,0,1350,0,0,0
1800.0,-1700.0,2475.8836806279896,-43.36342295838329,0.0,1.0,0.0,1.0,0.0,100.347997998769,118.04792281059088,123.34361331510438,0,270,1350,1350,0,1350,0,0,0
-500.0,-1600.0,1676.305461424021,-107.35402463626133,0.0,1.0,0.0,1.0,0.0,116.19713851577433,195.08029064617523,234.18970464909145,0,270,1350,1350,0,1350,0,0,0
